"111年06月13日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","18,331.45","-","449.09","-2.39","",
"發行量加權股價指數","16,070.98","-","389.14","-2.36","",
"臺灣公司治理100指數","9,280.13","-","229.07","-2.41","",
"臺灣50指數","12,370.14","-","316.45","-2.49","",
"臺灣50權重上限30%指數","11,834.36","-","297.10","-2.45","",
"臺灣中型100指數","13,680.05","-","294.31","-2.11","",
"臺灣資訊科技指數","20,985.34","-","588.66","-2.73","",
"臺灣發達指數","10,801.37","-","229.56","-2.08","",
"臺灣高股息指數","7,082.90","-","139.88","-1.94","",
"臺灣就業99指數","9,670.95","-","183.36","-1.86","",
"臺灣高薪100指數","9,023.12","-","168.52","-1.83","",
"未含金融指數","13,851.08","-","350.95","-2.47","",
"未含電子指數","18,958.13","-","391.06","-2.02","",
"未含金融電子指數","15,974.10","-","361.67","-2.21","",
"小型股300指數","8,672.98","-","185.91","-2.10","",
"水泥窯製類指數","640.24","-","10.97","-1.68","",
"塑膠化工類指數","918.95","-","15.10","-1.62","",
"機電類指數","4,153.73","-","109.91","-2.58","",
"水泥類指數","166.66","-","2.22","-1.31","",
"食品類指數","1,800.96","-","16.54","-0.91","",
"塑膠類指數","280.57","-","3.96","-1.39","",
"紡織纖維類指數","571.90","-","10.73","-1.84","",
"電機機械類指數","239.74","-","5.72","-2.33","",
"電器電纜類指數","102.64","-","1.73","-1.66","",
"化學生技醫療類指數","118.07","-","2.44","-2.02","",
"化學類指數","145.76","-","2.49","-1.68","",
"生技醫療類指數","64.33","-","1.64","-2.49","",
"玻璃陶瓷類指數","54.69","-","2.19","-3.85","",
"造紙類指數","324.27","-","7.71","-2.32","",
"鋼鐵類指數","158.90","-","3.52","-2.17","",
"橡膠類指數","249.58","-","5.69","-2.23","",
"汽車類指數","320.19","-","11.12","-3.36","",
"電子工業類指數","742.36","-","19.74","-2.59","",
"半導體類指數","360.36","-","10.93","-2.94","",
"電腦及週邊設備類指數","129.41","-","2.21","-1.68","",
"光電類指數","34.11","-","0.94","-2.68","",
"通信網路類指數","136.42","-","0.67","-0.49","",
"電子零組件類指數","165.79","-","5.15","-3.01","",
"電子通路類指數","190.99","-","3.66","-1.88","",
"資訊服務類指數","128.07","-","1.80","-1.39","",
"其他電子類指數","101.64","-","2.09","-2.01","",
"建材營造類指數","362.18","-","6.00","-1.63","",
"航運類指數","251.61","-","11.06","-4.21","",
"觀光類指數","98.26","-","1.51","-1.51","",
"金融保險類指數","1,632.74","-","25.86","-1.56","",
"貿易百貨類指數","282.31","-","7.37","-2.54","",
"油電燃氣類指數","124.05","-","0.94","-0.75","",
"其他類指數","371.55","-","7.82","-2.06","",
"臺指日報酬兩倍指數","33,097.45","-","1,642.61","-4.73","",
"臺指反向一倍指數","4,362.88","+","100.76","2.36","",
"電子類兩倍槓桿指數","31,419.87","-","1,716.61","-5.18","",
"電子類反向指數","4,010.87","+","101.27","2.59","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,012.90","-","110.42","-2.68","",
"臺灣中小型公司治理指數","7,045.63","-","173.35","-2.40","",
"臺灣IPO指數","6,360.77","-","235.53","-3.57","",
"智慧中立指數","3,988.17","-","17.56","-0.44","",
"臺灣5G指數","8,263.19","-","260.50","-3.06","",
"臺灣企業社會責任中小型指數","8,348.04","-","134.76","-1.59","",
"特選臺灣電動車代表指數","5,568.98","-","143.93","-2.52","",
"臺灣5G+通訊指數","6,081.91","-","179.00","-2.86","",
"臺灣全市場指數","5,449.94","-","136.25","-2.44","",
"臺灣全市場半導體指數","5,460.20","-","193.21","-3.42","",
"臺灣電動車與自駕科技永續概念指數","4,473.33","-","136.77","-2.97","",
"臺灣智慧移動與電動車指數","4,231.53","-","150.47","-3.43","",
"特選小資高價30指數","4,712.87","-","146.70","-3.02","",
"特選臺灣綠能及電動車指數","4,556.80","-","103.58","-2.22","",
"特選臺灣智能車供應鏈聯盟指數","4,420.37","-","130.32","-2.86","",
"臺灣全市場半導體精選30指數","4,310.89","-","163.45","-3.65","",
"特選臺灣高股息30指數","4,594.15","-","87.52","-1.87","",
"臺灣友善環境指數","4,946.27","-","123.70","-2.44","",
"台灣永續價值指數","4,452.81","-","88.86","-1.96","",
"特選臺灣IC設計指數","3,558.38","-","153.30","-4.13","",
"特選臺灣環境永續高股息指數","4,497.64","-","81.94","-1.79","",
"臺灣友善環境50指數","4,340.34","-","118.57","-2.66","",
"特選台灣策略高股息30指數","4,431.83","-","92.53","-2.05","",
"特選臺灣IC設計產業代表指數","4,003.32","-","150.55","-3.62","",
"特選臺灣綠能指數","4,676.94","-","117.61","-2.45","",
"特選臺灣成長高股息指數","4,404.24","-","86.07","-1.92","",
"特選臺灣智慧50指數","4,448.52","-","152.64","-3.32","",
"特選臺灣標竿PCB指數","4,446.57","-","123.61","-2.70","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","29,918.47","-","962.97","-3.12","",
"金融類日報酬反向一倍指數","4,749.46","+","72.91","1.56","",
"漲升股利150指數","8,495.93","-","176.68","-2.04","",
"藍籌30指數","7,887.32","-","203.57","-2.52","",
"工業菁英30指數","8,574.00","-","253.26","-2.87","",
"電子菁英30指數","7,782.08","-","243.07","-3.03","",
"低波動股利精選30指數","7,025.29","-","89.74","-1.26","",
"中小型A級動能50指數","14,232.73","-","271.86","-1.87","",
"特選高息低波指數","7,347.80","-","73.05","-0.98","",
"臺灣永續指數","8,197.63","-","193.08","-2.30","",
"特選內需高收益指數","6,225.36","-","71.15","-1.13","",
"價值投資指數","7,059.65","-","250.40","-3.43","",
"存股雙十等權重指數","7,688.45","-","197.83","-2.51","",
"特選大蘋果指數","6,698.50","-","180.18","-2.62","",
"中小型300指數","8,828.05","-","201.26","-2.23","",
"特股高息20指數","6,149.17","-","24.74","-0.40","",
"臺灣500指數","8,321.17","-","201.68","-2.37","",
"臺灣勞工權益指數","7,592.10","-","135.65","-1.76","",
"微波高息精選20指數","6,489.45","-","63.72","-0.97","",
"特選世代行動通訊指數","6,187.33","-","116.64","-1.85","",
"智慧投資多因子30指數","5,647.60","-","125.09","-2.17","",
"臺股期貨指數","8,050.22","-","208.37","-2.52","",
"特選價值成長指數","7,409.22","-","227.57","-2.98","",
"臺灣上櫃永續指數","6,004.06","-","265.13","-4.23","",
"特選台股領航指數","7,393.44","-","215.95","-2.84","",
"特選Smart多因子指數","6,231.22","-","165.23","-2.58","",
"特選ESG高股息指數","4,482.18","-","109.11","-2.38","",
"特選上櫃ESG成長指數","4,360.78","-","235.34","-5.12","",
"特選上櫃ESG電子菁英指數","4,678.07","-","248.35","-5.04","",
"新臺灣高股息指數","4,885.98","-","89.16","-1.79","",
"臺灣優息存股指數","4,958.89","-","80.69","-1.60","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","24,574.88","-","601.99","-2.39","",
"發行量加權股價報酬指數","31,982.73","-","774.42","-2.36","",
"臺灣公司治理100報酬指數","12,180.72","-","300.66","-2.41","",
"臺灣50報酬指數","24,871.69","-","636.27","-2.49","",
"臺灣50權重上限30%報酬指數","23,858.31","-","598.97","-2.45","",
"臺灣中型100報酬指數","25,599.01","-","550.72","-2.11","",
"臺灣資訊科技股報酬指數","39,903.97","-","1,119.34","-2.73","",
"臺灣發達報酬指數","19,605.50","-","416.67","-2.08","",
"臺灣高股息報酬指數","17,891.00","-","353.33","-1.94","",
"臺灣就業99報酬指數","14,348.68","-","272.05","-1.86","",
"臺灣高薪100報酬指數","12,231.63","-","228.45","-1.83","",
"未含金融電子報酬指數","32,100.03","-","726.77","-2.21","",
"小型股300報酬指數","10,991.99","-","235.62","-2.10","",
"水泥類報酬指數","316.86","-","4.23","-1.32","",
"食品類報酬指數","2,727.77","-","25.05","-0.91","",
"塑膠類報酬指數","475.44","-","6.71","-1.39","",
"紡織纖維類報酬指數","902.25","-","16.92","-1.84","",
"電機機械類報酬指數","353.65","-","8.44","-2.33","",
"電器電纜類報酬指數","151.44","-","2.56","-1.66","",
"化學生技醫療類報酬指數","180.25","-","3.72","-2.02","",
"化學類報酬指數","237.45","-","4.07","-1.69","",
"生技醫療類報酬指數","88.98","-","2.27","-2.49","",
"玻璃陶瓷類報酬指數","63.59","-","2.54","-3.84","",
"造紙類報酬指數","477.92","-","11.37","-2.32","",
"鋼鐵類報酬指數","248.88","-","5.51","-2.17","",
"橡膠類報酬指數","387.33","-","8.83","-2.23","",
"汽車類報酬指數","496.06","-","17.21","-3.35","",
"電子工業類報酬指數","1,347.87","-","35.86","-2.59","",
"半導體類報酬指數","617.66","-","18.73","-2.94","",
"電腦及週邊設備類報酬指數","268.07","-","4.57","-1.68","",
"光電類報酬指數","48.17","-","1.33","-2.69","",
"通信網路類報酬指數","276.92","-","1.36","-0.49","",
"電子零組件類報酬指數","298.04","-","9.27","-3.02","",
"電子通路類報酬指數","435.52","-","8.33","-1.88","",
"資訊服務類報酬指數","283.51","-","3.99","-1.39","",
"其他電子類報酬指數","156.82","-","3.23","-2.02","",
"建材營造類報酬指數","689.31","-","11.42","-1.63","",
"航運類報酬指數","357.05","-","15.71","-4.21","",
"觀光類報酬指數","133.18","-","2.04","-1.51","",
"金融保險類報酬指數","2,702.92","-","42.82","-1.56","",
