"111年09月22日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","16,386.08","-","141.48","-0.86","",
"發行量加權股價指數","14,284.63","-","139.89","-0.97","",
"臺灣公司治理100指數","8,126.27","-","102.74","-1.25","",
"臺灣50指數","10,834.16","-","140.52","-1.28","",
"臺灣50權重上限30%指數","10,282.30","-","130.07","-1.25","",
"臺灣中型100指數","12,613.32","-","67.33","-0.53","",
"臺灣資訊科技指數","18,394.39","-","205.69","-1.11","",
"臺灣發達指數","9,472.69","-","108.64","-1.13","",
"臺灣高股息指數","5,813.11","-","82.69","-1.40","",
"臺灣就業99指數","8,682.05","-","92.24","-1.05","",
"臺灣高薪100指數","7,850.99","-","89.48","-1.13","",
"未含金融指數","12,237.22","-","117.98","-0.95","",
"未含電子指數","16,981.76","-","171.99","-1.00","",
"未含金融電子指數","14,086.61","-","138.02","-0.97","",
"小型股300指數","8,176.25","-","9.86","-0.12","",
"水泥窯製類指數","626.22","-","4.21","-0.67","",
"塑膠化工類指數","815.12","+","0.60","0.07","",
"機電類指數","3,678.23","-","33.92","-0.91","",
"水泥類指數","167.13","-","1.40","-0.83","",
"食品類指數","1,810.64","-","3.88","-0.21","",
"塑膠類指數","228.87","-","1.40","-0.61","",
"紡織纖維類指數","569.56","-","6.40","-1.11","",
"電機機械類指數","219.01","+","0.15","0.07","",
"電器電纜類指數","98.57","+","0.13","0.13","",
"化學生技醫療類指數","122.18","+","2.30","1.92","",
"化學類指數","135.95","+","0.37","0.27","",
"生技醫療類指數","74.85","+","2.54","3.51","",
"玻璃陶瓷類指數","45.31","+","0.25","0.55","",
"造紙類指數","295.11","-","0.94","-0.32","",
"鋼鐵類指數","133.24","-","0.38","-0.28","",
"橡膠類指數","254.40","-","2.35","-0.92","",
"汽車類指數","328.27","-","2.47","-0.75","",
"電子工業類指數","656.45","-","6.28","-0.95","",
"半導體類指數","307.04","-","3.97","-1.28","",
"電腦及週邊設備類指數","120.60","-","0.54","-0.45","",
"光電類指數","32.37","-","0.31","-0.95","",
