"111年08月04日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","16,732.55","-","77.62","-0.46","",
"發行量加權股價指數","14,702.20","-","74.82","-0.51","",
"臺灣公司治理100指數","8,541.58","-","34.16","-0.40","",
"臺灣50指數","11,457.31","-","46.67","-0.41","",
"臺灣50權重上限30%指數","10,816.49","-","50.88","-0.47","",
"臺灣中型100指數","12,253.18","-","79.77","-0.65","",
"臺灣資訊科技指數","19,426.40","-","51.28","-0.26","",
"臺灣發達指數","9,669.99","-","115.09","-1.18","",
"臺灣高股息指數","6,099.18","-","32.57","-0.53","",
"臺灣就業99指數","8,753.61","-","25.68","-0.29","",
"臺灣高薪100指數","8,088.71","-","39.93","-0.49","",
"未含金融指數","12,637.46","-","66.41","-0.52","",
"未含電子指數","17,094.59","-","143.47","-0.83","",
"未含金融電子指數","14,193.77","-","147.23","-1.03","",
"小型股300指數","7,900.89","-","43.76","-0.55","",
"水泥窯製類指數","621.35","-","8.83","-1.40","",
"塑膠化工類指數","798.33","-","7.64","-0.95","",
"機電類指數","3,828.64","-","13.85","-0.36","",
"水泥類指數","166.00","-","2.23","-1.33","",
"食品類指數","1,789.19","-","56.44","-3.06","",
"塑膠類指數","234.73","-","2.11","-0.89","",
"紡織纖維類指數","527.51","+","1.89","0.36","",
"電機機械類指數","213.28","-","6.27","-2.86","",
"電器電纜類指數","81.76","-","1.17","-1.41","",
"化學生技醫療類指數","108.77","-","0.87","-0.79","",
"化學類指數","131.44","-","1.01","-0.76","",
"生技醫療類指數","61.28","-","0.51","-0.83","",
"玻璃陶瓷類指數","44.63","-","0.88","-1.93","",
"造紙類指數","286.36","-","4.38","-1.51","",
"鋼鐵類指數","132.31","-","1.20","-0.90","",
"橡膠類指數","243.47","-","4.16","-1.68","",
"汽車類指數","318.41","-","3.24","-1.01","",
"電子工業類指數","685.65","-","2.02","-0.29","",
"半導體類指數","329.42","-","0.43","-0.13","",
"電腦及週邊設備類指數","121.83","-","0.95","-0.77","",
"光電類指數","31.20","-","0.17","-0.54","",
"通信網路類指數","133.53","-","0.34","-0.25","",
"電子零組件類指數","150.58","-","1.30","-0.86","",
"電子通路類指數","169.44","-","0.26","-0.15","",
"資訊服務類指數","121.68","-","0.61","-0.50","",
"其他電子類指數","98.04","-","0.39","-0.40","",
"建材營造類指數","342.43","-","1.56","-0.45","",
"航運類指數","199.62","+","0.07","0.04","",
"觀光類指數","94.08","-","0.33","-0.35","",
"金融保險類指數","1,523.48","-","5.90","-0.39","",
"貿易百貨類指數","284.86","-","5.26","-1.81","",
"油電燃氣類指數","108.73","-","1.71","-1.55","",
"其他類指數","336.96","-","2.23","-0.66","",
"臺指日報酬兩倍指數","27,470.81","-","281.03","-1.01","",
"臺指反向一倍指數","4,730.30","+","23.83","0.51","",
"電子類兩倍槓桿指數","26,481.42","-","156.50","-0.59","",
"電子類反向指數","4,291.03","+","12.57","0.29","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","3,855.04","-","29.78","-0.77","",
"臺灣中小型公司治理指數","6,322.84","-","30.42","-0.48","",
"臺灣IPO指數","4,839.30","-","45.08","-0.92","",
"智慧中立指數","3,712.35","-","12.05","-0.32","",
"臺灣5G指數","7,188.74","-","22.04","-0.31","",
"臺灣企業社會責任中小型指數","7,551.76","-","17.51","-0.23","",
"特選臺灣電動車代表指數","5,424.33","-","19.65","-0.36","",
"臺灣5G+通訊指數","5,518.77","-","7.35","-0.13","",
"臺灣全市場指數","4,979.28","-","20.97","-0.42","",
"臺灣全市場半導體指數","4,556.74","-","4.47","-0.10","",
"臺灣電動車與自駕科技永續概念指數","3,995.02","-","6.89","-0.17","",
"臺灣智慧移動與電動車指數","3,645.79","-","10.68","-0.29","",
"特選小資高價30指數","4,131.71","-","23.57","-0.57","",
"特選臺灣綠能及電動車指數","4,177.49","-","14.83","-0.35","",
"特選臺灣智能車供應鏈聯盟指數","4,051.23","-","9.32","-0.23","",
"臺灣全市場半導體精選30指數","3,589.61","-","4.60","-0.13","",
"特選臺灣高股息30指數","3,669.56","-","32.41","-0.88","",
"臺灣友善環境指數","4,419.96","-","21.39","-0.48","",
"台灣永續價值指數","4,140.61","-","10.05","-0.24","",
"特選臺灣IC設計指數","2,612.17","-","40.57","-1.53","",
"特選臺灣環境永續高股息指數","3,859.10","-","61.12","-1.56","",
"臺灣友善環境50指數","3,906.81","-","14.85","-0.38","",
"特選台灣策略高股息30指數","3,639.34","-","32.36","-0.88","",
"特選臺灣IC設計產業代表指數","2,986.80","-","19.57","-0.65","",
"特選臺灣綠能指數","4,448.16","-","22.10","-0.49","",
"特選臺灣成長高股息指數","3,604.77","-","35.90","-0.99","",
"特選臺灣智慧50指數","3,777.39","-","12.81","-0.34","",
"特選臺灣標竿PCB指數","3,540.10","-","53.21","-1.48","",
"臺灣晶圓製造指數","4,140.68","+","14.20","0.34","",
"臺灣精選高息指數","3,669.77","-","48.25","-1.30","",
"臺灣多因子優選高股息30指數","4,556.84","-","6.28","-0.14","",
"特選臺灣優利高填息30指數","4,359.40","-","8.17","-0.19","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","25,871.14","-","201.16","-0.77","",
"金融類日報酬反向一倍指數","5,055.51","+","19.43","0.39","",
"漲升股利150指數","7,576.11","-","45.11","-0.59","",
"藍籌30指數","7,187.60","-","39.47","-0.55","",
"工業菁英30指數","7,559.94","-","29.79","-0.39","",
"電子菁英30指數","7,205.52","-","37.65","-0.52","",
"低波動股利精選30指數","6,789.23","-","44.73","-0.65","",
"中小型A級動能50指數","12,769.21","+","31.66","0.25","",
