"111年07月20日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","16,781.51","+","55.86","0.33","",
"發行量加權股價指數","14,733.22","+","39.14","0.27","",
"臺灣公司治理100指數","8,505.70","+","25.03","0.30","",
"臺灣50指數","11,364.57","+","53.87","0.48","",
"臺灣50權重上限30%指數","10,735.20","+","40.01","0.37","",
"臺灣中型100指數","12,548.08","+","45.51","0.36","",
"臺灣資訊科技指數","19,382.44","+","201.75","1.05","",
"臺灣發達指數","9,794.51","-","81.36","-0.82","",
"臺灣高股息指數","6,157.31","+","71.68","1.18","",
"臺灣就業99指數","8,813.47","+","36.19","0.41","",
"臺灣高薪100指數","8,064.27","+","12.76","0.16","",
"未含金融指數","12,705.87","+","43.45","0.34","",
"未含電子指數","17,203.78","-","115.75","-0.67","",
"未含金融電子指數","14,461.56","-","119.68","-0.82","",
"小型股300指數","8,029.96","+","13.48","0.17","",
"水泥窯製類指數","633.14","-","1.34","-0.21","",
"塑膠化工類指數","790.30","-","3.21","-0.40","",
"機電類指數","3,833.71","+","32.24","0.85","",
"水泥類指數","168.61","-","0.29","-0.17","",
"食品類指數","1,844.52","+","6.83","0.37","",
"塑膠類指數","227.93","-","0.98","-0.43","",
"紡織纖維類指數","550.10","-","0.62","-0.11","",
"電機機械類指數","228.58","-","0.82","-0.36","",
"電器電纜類指數","85.83","-","0.39","-0.45","",
"化學生技醫療類指數","111.78","+","0.16","0.14","",
"化學類指數","132.79","+","0.15","0.11","",
"生技醫療類指數","64.09","+","0.11","0.17","",
"玻璃陶瓷類指數","46.54","-","0.24","-0.51","",
"造紙類指數","290.95","-","0.02","-0.01","",
"鋼鐵類指數","139.77","+","0.26","0.19","",
"橡膠類指數","246.60","-","3.85","-1.54","",
"汽車類指數","323.05","-","3.66","-1.12","",
"電子工業類指數","685.19","+","6.04","0.89","",
"半導體類指數","329.20","+","3.82","1.17","",
"電腦及週邊設備類指數","123.21","+","1.65","1.36","",
"光電類指數","31.80","-","0.10","-0.31","",
"通信網路類指數","131.67","-","1.27","-0.96","",
"電子零組件類指數","153.09","+","2.12","1.40","",
"電子通路類指數","166.78","+","1.44","0.87","",
"資訊服務類指數","120.86","+","0.20","0.17","",
"其他電子類指數","95.37","-","0.12","-0.13","",
"建材營造類指數","343.82","-","1.77","-0.51","",
"航運類指數","200.28","-","5.54","-2.69","",
"觀光類指數","99.14","-","0.46","-0.46","",
"金融保險類指數","1,489.91","-","4.57","-0.31","",
"貿易百貨類指數","304.63","-","1.04","-0.34","",
"油電燃氣類指數","108.84","-","2.54","-2.28","",
"其他類指數","343.96","-","2.40","-0.69","",
"臺指日報酬兩倍指數","27,605.19","+","146.28","0.53","",
"臺指反向一倍指數","4,723.47","-","12.62","-0.27","",
"電子類兩倍槓桿指數","26,476.18","+","462.70","1.78","",
"電子類反向指數","4,298.84","-","38.57","-0.89","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","3,928.36","+","13.89","0.35","",
"臺灣中小型公司治理指數","6,512.34","+","78.74","1.22","",
"臺灣IPO指數","5,269.98","+","87.03","1.68","",
"智慧中立指數","3,709.54","-","27.85","-0.75","",
"臺灣5G指數","7,241.46","+","83.03","1.16","",
"臺灣企業社會責任中小型指數","7,601.54","+","20.12","0.27","",
"特選臺灣電動車代表指數","5,443.86","+","83.03","1.55","",
"臺灣5G+通訊指數","5,481.76","+","52.19","0.96","",
"臺灣全市場指數","4,982.94","+","20.72","0.42","",
"臺灣全市場半導體指數","4,631.03","+","82.19","1.81","",
"臺灣電動車與自駕科技永續概念指數","4,001.38","+","57.93","1.47","",
"臺灣智慧移動與電動車指數","3,712.89","+","52.71","1.44","",
"特選小資高價30指數","4,223.35","+","63.74","1.53","",
"特選臺灣綠能及電動車指數","4,167.87","+","27.45","0.66","",
"特選臺灣智能車供應鏈聯盟指數","4,041.04","+","42.36","1.06","",
"臺灣全市場半導體精選30指數","3,658.61","+","66.16","1.84","",
"特選臺灣高股息30指數","3,840.86","+","23.95","0.63","",
"臺灣友善環境指數","4,439.39","+","16.36","0.37","",
"台灣永續價值指數","4,122.12","+","19.10","0.47","",
"特選臺灣IC設計指數","2,803.61","+","95.17","3.51","",
"特選臺灣環境永續高股息指數","4,056.62","+","17.73","0.44","",
"臺灣友善環境50指數","3,881.60","+","13.34","0.34","",
"特選台灣策略高股息30指數","3,817.62","+","31.28","0.83","",
"特選臺灣IC設計產業代表指數","3,138.31","+","110.77","3.66","",
"特選臺灣綠能指數","4,509.72","+","2.97","0.07","",
"特選臺灣成長高股息指數","3,780.85","-","2.41","-0.06","",
"特選臺灣智慧50指數","3,788.26","+","11.24","0.30","",
"特選臺灣標竿PCB指數","3,764.66","+","106.81","2.92","",
"臺灣晶圓製造指數","4,167.27","+","70.72","1.73","",
"臺灣精選高息指數","3,872.52","+","17.66","0.46","",
"臺灣多因子優選高股息30指數","4,618.91","-","2.30","-0.05","",
"特選臺灣優利高填息30指數","4,424.96","-","7.05","-0.16","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","24,753.50","-","152.32","-0.61","",
"金融類日報酬反向一倍指數","5,171.52","+","15.77","0.31","",
"漲升股利150指數","7,657.03","+","7.39","0.10","",
"藍籌30指數","7,119.29","+","35.61","0.50","",
"工業菁英30指數","7,522.65","+","63.56","0.85","",
"電子菁英30指數","7,209.88","+","84.69","1.19","",
"低波動股利精選30指數","6,692.95","+","3.25","0.05","",
"中小型A級動能50指數","12,862.09","+","9.70","0.08","",
"特選高息低波指數","6,571.52","+","37.64","0.58","",
"臺灣永續指數","7,483.15","+","30.94","0.42","",
"特選內需高收益指數","5,868.35","-","55.64","-0.94","",
"價值投資指數","5,788.50","+","19.83","0.34","",
"存股雙十等權重指數","6,727.40","+","2.95","0.04","",
"特選大蘋果指數","6,340.14","+","60.41","0.96","",
"中小型300指數","8,157.29","+","26.17","0.32","",
"特股高息20指數","5,850.53","-","3.35","-0.06","",
"臺灣500指數","7,605.35","+","18.81","0.25","",
"臺灣勞工權益指數","6,919.00","-","11.85","-0.17","",
"微波高息精選20指數","6,178.84","+","13.34","0.22","",
"特選世代行動通訊指數","6,131.58","-","24.11","-0.39","",
"智慧投資多因子30指數","5,042.69","-","14.24","-0.28","",
"臺股期貨指數","7,609.49","+","45.82","0.61","",
"特選價值成長指數","6,237.43","+","36.09","0.58","",
