"111年10月07日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","15,682.11","-","209.19","-1.32","",
"發行量加權股價指數","13,702.28","-","189.77","-1.37","",
"臺灣公司治理100指數","7,800.26","-","133.73","-1.69","",
"臺灣50指數","10,371.77","-","204.90","-1.94","",
"臺灣50權重上限30%指數","9,889.66","-","165.29","-1.64","",
"臺灣中型100指數","12,089.07","-","77.65","-0.64","",
"臺灣資訊科技指數","17,561.63","-","410.83","-2.29","",
"臺灣發達指數","9,153.18","-","49.81","-0.54","",
"臺灣高股息指數","5,609.41","-","61.60","-1.09","",
"臺灣就業99指數","8,344.34","-","72.97","-0.87","",
"臺灣高薪100指數","7,561.82","-","79.79","-1.04","",
"未含金融指數","11,740.45","-","173.88","-1.46","",
"未含電子指數","16,368.29","-","95.27","-0.58","",
"未含金融電子指數","13,614.16","-","72.31","-0.53","",
"小型股300指數","7,838.59","-","44.48","-0.56","",
"水泥窯製類指數","586.13","-","0.17","-0.03","",
"塑膠化工類指數","785.31","-","6.99","-0.88","",
"機電類指數","3,515.91","-","66.87","-1.87","",
"水泥類指數","153.23","-","0.31","-0.20","",
"食品類指數","1,783.56","-","9.46","-0.53","",
"塑膠類指數","228.20","-","2.11","-0.92","",
"紡織纖維類指數","551.77","-","2.55","-0.46","",
"電機機械類指數","208.98","-","2.71","-1.28","",
"電器電纜類指數","92.24","-","0.27","-0.29","",
"化學生技醫療類指數","110.50","-","0.79","-0.71","",
"化學類指數","126.37","-","0.68","-0.54","",
"生技醫療類指數","65.94","-","0.58","-0.87","",
"玻璃陶瓷類指數","48.78","+","0.54","1.12","",
"造紙類指數","292.55","+","1.95","0.67","",
"鋼鐵類指數","129.67","-","0.71","-0.54","",
"橡膠類指數","236.89","-","2.67","-1.11","",
"汽車類指數","316.28","-","2.55","-0.80","",
"電子工業類指數","627.63","-","12.12","-1.89","",
"半導體類指數","290.51","-","7.93","-2.66","",
"電腦及週邊設備類指數","116.18","-","1.75","-1.48","",
"光電類指數","30.86","","--","--","",
"通信網路類指數","125.43","-","0.46","-0.37","",
"電子零組件類指數","147.62","-","1.49","-1.00","",
"電子通路類指數","163.84","-","1.36","-0.82","",
"資訊服務類指數","120.74","-","0.64","-0.53","",
"其他電子類指數","98.06","-","0.28","-0.28","",
"建材營造類指數","341.23","-","0.61","-0.18","",
"航運類指數","161.56","+","0.46","0.29","",
"觀光類指數","102.31","+","0.13","0.13","",
"金融保險類指數","1,453.02","-","10.15","-0.69","",
"貿易百貨類指數","263.11","-","1.89","-0.71","",
"油電燃氣類指數","105.17","-","0.77","-0.73","",
"其他類指數","324.32","-","1.76","-0.54","",
"臺指日報酬兩倍指數","23,709.41","-","665.95","-2.73","",
"臺指反向一倍指數","5,043.61","+","67.97","1.37","",
"電子類兩倍槓桿指數","21,993.19","-","866.14","-3.79","",
"電子類反向指數","4,646.59","+","86.39","1.89","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,056.59","-","16.72","-0.41","",
"臺灣中小型公司治理指數","6,218.22","-","86.56","-1.37","",
"臺灣IPO指數","4,512.72","-","62.89","-1.37","",
"智慧中立指數","3,494.73","-","3.98","-0.11","",
"臺灣5G指數","6,516.84","-","127.92","-1.93","",
"臺灣企業社會責任中小型指數","7,407.60","-","35.80","-0.48","",
"特選臺灣電動車代表指數","5,407.44","-","35.88","-0.66","",
"臺灣5G+通訊指數","5,066.04","-","96.16","-1.86","",
"臺灣全市場指數","4,636.48","-","68.80","-1.46","",
"臺灣全市場半導體指數","4,075.08","-","101.39","-2.43","",
"臺灣電動車與自駕科技永續概念指數","3,666.45","-","74.83","-2.00","",
"臺灣智慧移動與電動車指數","3,402.29","-","47.54","-1.38","",
"特選小資高價30指數","3,846.87","-","97.75","-2.48","",
"特選臺灣綠能及電動車指數","4,029.55","-","44.79","-1.10","",
"特選臺灣智能車供應鏈聯盟指數","3,789.87","-","69.50","-1.80","",
"臺灣全市場半導體精選30指數","3,205.00","-","83.15","-2.53","",
"特選臺灣高股息30指數","3,461.23","-","54.50","-1.55","",
"臺灣友善環境指數","4,100.53","-","60.16","-1.45","",
"台灣永續價值指數","3,870.23","-","55.73","-1.42","",
"特選臺灣IC設計指數","2,341.76","-","55.56","-2.32","",
"特選臺灣環境永續高股息指數","3,647.99","-","48.17","-1.30","",
"臺灣友善環境50指數","3,568.65","-","61.34","-1.69","",
"特選台灣策略高股息30指數","3,361.07","-","50.66","-1.48","",
"特選臺灣IC設計產業代表指數","2,748.87","-","94.96","-3.34","",
"特選臺灣綠能指數","4,432.26","-","35.29","-0.79","",
"特選臺灣成長高股息指數","3,339.56","-","52.60","-1.55","",
"特選臺灣智慧50指數","3,321.48","-","55.70","-1.65","",
"特選臺灣標竿PCB指數","3,313.80","-","42.86","-1.28","",
"臺灣晶圓製造指數","3,683.43","-","102.35","-2.70","",
"臺灣精選高息指數","3,366.18","-","38.91","-1.14","",
"臺灣多因子優選高股息30指數","4,384.70","-","37.01","-0.84","",
"特選臺灣優利高填息30指數","3,983.54","-","54.18","-1.34","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","23,444.46","-","329.84","-1.39","",
"金融類日報酬反向一倍指數","5,280.84","+","36.38","0.69","",
"漲升股利150指數","7,166.08","-","68.23","-0.94","",
"藍籌30指數","6,527.06","-","115.02","-1.73","",
"工業菁英30指數","6,907.51","-","117.65","-1.67","",
"電子菁英30指數","6,798.98","-","99.84","-1.45","",
"低波動股利精選30指數","6,343.44","-","73.38","-1.14","",
"中小型A級動能50指數","12,963.36","-","77.39","-0.59","",
"特選高息低波指數","6,203.06","-","65.10","-1.04","",
"臺灣永續指數","6,967.99","-","110.07","-1.56","",
"特選內需高收益指數","5,480.80","-","18.79","-0.34","",
"價值投資指數","5,096.26","-","61.23","-1.19","",
"存股雙十等權重指數","6,077.55","-","84.32","-1.37","",
"特選大蘋果指數","6,048.93","-","80.31","-1.31","",
"中小型300指數","7,780.85","-","47.16","-0.60","",
"特股高息20指數","5,603.80","-","16.55","-0.29","",
"臺灣500指數","7,069.45","-","94.74","-1.32","",
"臺灣勞工權益指數","6,709.62","-","37.42","-0.55","",
"微波高息精選20指數","5,967.04","-","41.83","-0.70","",
"特選世代行動通訊指數","5,778.63","-","25.30","-0.44","",
"智慧投資多因子30指數","4,516.00","-","52.99","-1.16","",
"臺股期貨指數","7,163.49","-","94.19","-1.30","",
"特選價值成長指數","5,576.31","-","40.43","-0.72","",
"臺灣上櫃永續指數","5,063.53","-","82.50","-1.60","",
"特選台股領航指數","6,071.03","-","95.32","-1.55","",
"特選Smart多因子指數","5,060.36","-","78.13","-1.52","",
"特選ESG高股息指數","3,527.28","-","53.02","-1.48","",
"特選上櫃ESG成長指數","3,690.61","-","72.55","-1.93","",
"特選上櫃ESG電子菁英指數","3,741.47","-","73.63","-1.93","",
"新臺灣高股息指數","4,036.06","-","47.47","-1.16","",
"臺灣優息存股指數","4,403.39","-","30.97","-0.70","",
"特選上櫃ESG永續高股息指數","5,232.41","-","53.40","-1.01","",
"特選臺灣金融高股息存股指數","4,693.55","-","36.92","-0.78","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","21,903.86","-","292.17","-1.32","",
"發行量加權股價報酬指數","28,435.80","-","393.82","-1.37","",
"臺灣公司治理100報酬指數","10,698.64","-","183.42","-1.69","",
"臺灣50報酬指數","21,680.27","-","428.30","-1.94","",
"臺灣50權重上限30%報酬指數","20,893.97","-","349.21","-1.64","",
"臺灣中型100報酬指數","23,631.96","-","151.79","-0.64","",
"臺灣資訊科技股報酬指數","34,466.55","-","806.32","-2.29","",
"臺灣發達報酬指數","17,647.23","-","96.04","-0.54","",
"臺灣高股息報酬指數","15,475.03","-","169.93","-1.09","",
"臺灣就業99報酬指數","13,015.02","-","113.81","-0.87","",
"臺灣高薪100報酬指數","10,900.40","-","115.02","-1.04","",
"未含金融電子報酬指數","28,954.70","-","153.80","-0.53","",
"小型股300報酬指數","10,378.32","-","58.90","-0.56","",
"水泥類報酬指數","304.50","-","0.62","-0.20","",
"食品類報酬指數","2,788.75","-","14.80","-0.53","",
"塑膠類報酬指數","418.84","-","3.88","-0.92","",
"紡織纖維類報酬指數","902.62","-","4.16","-0.46","",
"電機機械類報酬指數","315.68","-","4.10","-1.28","",
"電器電纜類報酬指數","142.32","-","0.42","-0.29","",
"化學生技醫療類報酬指數","173.35","-","1.24","-0.71","",
"化學類報酬指數","212.61","-","1.15","-0.54","",
"生技醫療類報酬指數","93.30","-","0.82","-0.87","",
"玻璃陶瓷類報酬指數","61.66","+","0.67","1.10","",
"造紙類報酬指數","455.16","+","3.02","0.67","",
"鋼鐵類報酬指數","219.22","-","1.22","-0.55","",
"橡膠類報酬指數","380.58","-","4.29","-1.11","",
"汽車類報酬指數","507.63","-","4.09","-0.80","",
"電子工業類報酬指數","1,178.47","-","22.77","-1.90","",
"半導體類報酬指數","511.47","-","13.96","-2.66","",
"電腦及週邊設備類報酬指數","256.40","-","3.87","-1.49","",
"光電類報酬指數","45.58","","--","--","",
"通信網路類報酬指數","263.26","-","0.96","-0.36","",
"電子零組件類報酬指數","274.25","-","2.77","-1.00","",
"電子通路類報酬指數","393.49","-","3.25","-0.82","",
"資訊服務類報酬指數","281.62","-","1.49","-0.53","",
"其他電子類報酬指數","158.63","-","0.44","-0.28","",
"建材營造類報酬指數","685.72","-","1.23","-0.18","",
"航運類報酬指數","258.16","+","0.73","0.28","",
"觀光類報酬指數","142.13","+","0.19","0.13","",
"金融保險類報酬指數","2,522.96","-","17.63","-0.69","",
"貿易百貨類報酬指數","408.82","-","2.93","-0.71","",
"油電燃氣類報酬指數","166.48","-","1.22","-0.73","",
"其他類報酬指數","551.30","-","2.98","-0.54","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,493.24","-","18.52","-0.41","",
"臺灣中小型公司治理報酬指數","8,167.27","-","113.69","-1.37","",
"臺灣IPO報酬指數","5,268.51","-","73.42","-1.37","",
"智慧中立報酬指數","4,044.84","-","4.62","-0.11","",
"加權指數掩護性臺指買權價外5%報酬指數","6,211.60","-","85.85","-1.36","",
"臺灣5G報酬指數","7,285.82","-","143.01","-1.93","",
"臺灣企業社會責任中小型報酬指數","8,611.70","-","41.62","-0.48","",
"特選臺灣電動車代表報酬指數","6,085.54","-","40.37","-0.66","",
"臺灣5G+通訊報酬指數","5,504.33","-","104.48","-1.86","",
"臺灣全市場報酬指數","4,981.89","-","73.91","-1.46","",
"臺灣全市場半導體報酬指數","4,397.19","-","109.41","-2.43","",
"臺灣電動車與自駕科技永續概念報酬指數","3,985.45","-","81.34","-2.00","",
"臺灣智慧移動與電動車報酬指數","3,688.10","-","51.54","-1.38","",
"特選小資高價30報酬指數","4,116.45","-","104.60","-2.48","",
"特選臺灣綠能及電動車報酬指數","4,380.69","-","48.70","-1.10","",
"特選臺灣智能車供應鏈聯盟報酬指數","4,071.24","-","74.66","-1.80","",
"臺灣全市場半導體精選30報酬指數","3,399.47","-","88.20","-2.53","",
"特選臺灣高股息30報酬指數","3,977.74","-","62.63","-1.55","",
"臺灣友善環境報酬指數","4,348.25","-","63.79","-1.45","",
"台灣永續價值報酬指數","4,047.77","-","58.29","-1.42","",
"特選臺灣IC設計報酬指數","2,538.22","-","60.23","-2.32","",
"特選臺灣環境永續高股息報酬指數","4,096.32","-","54.08","-1.30","",
"臺灣友善環境50報酬指數","3,770.55","-","64.80","-1.69","",
"特選台灣策略高股息30報酬指數","3,855.93","-","58.12","-1.48","",
"特選臺灣IC設計產業代表報酬指數","2,979.25","-","102.92","-3.34","",
"特選臺灣綠能報酬指數","4,640.09","-","36.94","-0.79","",
"特選臺灣成長高股息報酬指數","3,821.67","-","60.19","-1.55","",
"特選臺灣智慧50報酬指數","3,550.02","-","59.52","-1.65","",
"特選臺灣標竿PCB報酬指數","3,459.90","-","44.75","-1.28","",
"臺灣晶圓製造報酬指數","3,875.41","-","107.68","-2.70","",
"臺灣精選高息報酬指數","3,797.56","-","43.89","-1.14","",
"臺灣多因子優選高股息30報酬指數","4,738.61","-","40.00","-0.84","",
"特選臺灣優利高填息30報酬指數","4,336.20","-","58.98","-1.34","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","9,628.26","-","91.68","-0.94","",
"藍籌30報酬指數","8,308.54","-","146.41","-1.73","",
"工業菁英30報酬指數","8,834.17","-","150.47","-1.67","",
"電子菁英30報酬指數","8,466.18","-","124.32","-1.45","",
"低波動股利精選30報酬指數","8,238.33","-","95.30","-1.14","",
"中小型A級動能50報酬指數","15,358.73","-","91.68","-0.59","",
"特選高息低波報酬指數","8,612.25","-","90.38","-1.04","",
"臺灣永續報酬指數","8,868.57","-","140.10","-1.56","",
"特選內需高收益報酬指數","6,996.91","-","23.99","-0.34","",
"價值投資報酬指數","6,825.67","-","82.01","-1.19","",
"存股雙十等權重報酬指數","7,676.55","-","106.52","-1.37","",
"特選大蘋果報酬指數","7,246.06","-","96.20","-1.31","",
"中小型300報酬指數","9,090.68","-","55.09","-0.60","",
"特股高息20報酬指數","6,557.12","-","19.36","-0.29","",
"臺灣500報酬指數","8,247.66","-","110.52","-1.32","",
"臺灣勞工權益報酬指數","8,060.43","-","44.95","-0.55","",
"微波高息精選20報酬指數","7,027.64","-","49.28","-0.70","",
"特選世代行動通訊報酬指數","6,467.49","-","28.32","-0.44","",
"智慧投資多因子30報酬指數","5,219.65","-","61.25","-1.16","",
