"111年10月19日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","14,839.35","-","165.68","-1.10","",
"發行量加權股價指數","12,976.76","-","147.92","-1.13","",
"臺灣公司治理100指數","7,360.76","-","106.65","-1.43","",
"臺灣50指數","9,730.06","-","165.22","-1.67","",
"臺灣50權重上限30%指數","9,384.46","-","126.21","-1.33","",
"臺灣中型100指數","11,607.46","-","21.73","-0.19","",
"臺灣資訊科技指數","16,394.21","-","310.99","-1.86","",
"臺灣發達指數","8,831.45","-","12.26","-0.14","",
"臺灣高股息指數","5,556.23","+","43.62","0.79","",
"臺灣就業99指數","8,077.93","-","61.93","-0.76","",
"臺灣高薪100指數","7,274.59","-","52.65","-0.72","",
"未含金融指數","11,116.89","-","126.74","-1.13","",
"未含電子指數","15,694.56","-","76.95","-0.49","",
"未含金融電子指數","13,116.81","-","27.82","-0.21","",
"小型股300指數","7,510.19","-","35.52","-0.47","",
"水泥窯製類指數","555.12","+","2.32","0.42","",
"塑膠化工類指數","752.20","-","5.46","-0.72","",
"機電類指數","3,302.40","-","51.17","-1.53","",
"水泥類指數","143.53","+","0.63","0.44","",
"食品類指數","1,761.26","-","2.22","-0.13","",
"塑膠類指數","221.98","-","1.48","-0.66","",
"紡織纖維類指數","543.83","+","4.01","0.74","",
"電機機械類指數","199.62","-","0.68","-0.34","",
"電器電纜類指數","85.17","-","0.18","-0.21","",
"化學生技醫療類指數","102.16","-","0.86","-0.83","",
"化學類指數","118.31","-","0.48","-0.40","",
"生技醫療類指數","60.20","-","0.77","-1.26","",
"玻璃陶瓷類指數","49.47","+","0.15","0.30","",
"造紙類指數","285.31","-","3.15","-1.09","",
"鋼鐵類指數","128.25","+","0.88","0.69","",
"橡膠類指數","226.00","-","1.86","-0.82","",
"汽車類指數","307.21","+","1.38","0.45","",
"電子工業類指數","589.35","-","9.38","-1.57","",
"半導體類指數","266.99","-","6.44","-2.36","",
"電腦及週邊設備類指數","112.81","+","0.12","0.11","",
"光電類指數","31.28","+","0.06","0.19","",
"通信網路類指數","120.55","-","1.37","-1.12","",
"電子零組件類指數","142.26","-","1.07","-0.75","",
"電子通路類指數","160.78","+","0.53","0.33","",
"資訊服務類指數","117.24","-","0.66","-0.56","",
"其他電子類指數","94.06","-","0.27","-0.29","",
"建材營造類指數","335.36","+","1.53","0.46","",
"航運類指數","147.57","+","1.13","0.77","",
"觀光類指數","96.00","-","1.02","-1.05","",
"金融保險類指數","1,377.76","-","15.70","-1.13","",
"貿易百貨類指數","255.14","-","2.88","-1.12","",
"油電燃氣類指數","102.37","-","1.86","-1.78","",
"其他類指數","318.40","-","1.26","-0.39","",
"臺指日報酬兩倍指數","21,190.00","-","488.65","-2.25","",
"臺指反向一倍指數","5,307.68","+","59.15","1.13","",
"電子類兩倍槓桿指數","19,280.68","-","623.66","-3.13","",
"電子類反向指數","4,921.79","+","75.92","1.57","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","3,776.70","-","70.61","-1.84","",
"臺灣中小型公司治理指數","5,850.75","-","22.88","-0.39","",
"臺灣IPO指數","4,138.98","-","15.20","-0.37","",
"智慧中立指數","3,499.71","-","9.19","-0.26","",
"臺灣5G指數","6,285.52","-","90.28","-1.42","",
"臺灣企業社會責任中小型指數","7,211.45","-","33.56","-0.46","",
"特選臺灣電動車代表指數","5,467.29","+","1.46","0.03","",
"臺灣5G+通訊指數","4,831.02","-","63.74","-1.30","",
"臺灣全市場指數","4,375.69","-","53.47","-1.21","",
"臺灣全市場半導體指數","3,844.93","-","60.69","-1.55","",
"臺灣電動車與自駕科技永續概念指數","3,514.53","-","41.00","-1.15","",
"臺灣智慧移動與電動車指數","3,304.75","-","23.60","-0.71","",
"特選小資高價30指數","3,620.46","-","41.06","-1.12","",
"特選臺灣綠能及電動車指數","3,906.21","-","20.55","-0.52","",
"特選臺灣智能車供應鏈聯盟指數","3,622.29","-","43.89","-1.20","",
"臺灣全市場半導體精選30指數","3,015.49","-","51.04","-1.66","",
"特選臺灣高股息30指數","3,409.65","+","9.53","0.28","",
"臺灣友善環境指數","3,924.70","-","38.72","-0.98","",
"台灣永續價值指數","3,669.39","-","48.33","-1.30","",
"特選臺灣IC設計指數","2,252.33","-","16.81","-0.74","",
"特選臺灣環境永續高股息指數","3,655.05","+","27.11","0.75","",
"臺灣友善環境50指數","3,405.71","-","40.93","-1.19","",
"特選台灣策略高股息30指數","3,342.28","+","9.20","0.28","",
"特選臺灣IC設計產業代表指數","2,582.32","-","31.63","-1.21","",
"特選臺灣綠能指數","4,277.66","+","2.73","0.06","",
"特選臺灣成長高股息指數","3,293.75","+","5.40","0.16","",
"特選臺灣智慧50指數","3,168.19","-","34.42","-1.07","",
"特選臺灣標竿PCB指數","3,222.73","-","15.36","-0.47","",
"臺灣晶圓製造指數","3,511.13","-","64.82","-1.81","",
"臺灣精選高息指數","3,383.28","+","10.89","0.32","",
"臺灣多因子優選高股息30指數","4,298.10","+","6.72","0.16","",
"特選臺灣優利高填息30指數","3,883.89","-","14.82","-0.38","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","21,043.09","-","485.11","-2.25","",
"金融類日報酬反向一倍指數","5,560.27","+","61.95","1.13","",
"漲升股利150指數","6,918.87","-","46.96","-0.67","",
"藍籌30指數","6,225.21","-","90.75","-1.44","",
"工業菁英30指數","6,622.96","-","75.47","-1.13","",
"電子菁英30指數","6,410.68","-","66.85","-1.03","",
"低波動股利精選30指數","5,997.90","-","70.93","-1.17","",
"中小型A級動能50指數","11,833.23","-","151.28","-1.26","",
"特選高息低波指數","6,063.19","-","2.33","-0.04","",
"臺灣永續指數","6,607.79","-","86.78","-1.30","",
"特選內需高收益指數","5,350.25","-","13.05","-0.24","",
"價值投資指數","4,960.31","-","48.76","-0.97","",
"存股雙十等權重指數","6,019.82","+","23.05","0.38","",
"特選大蘋果指數","5,775.31","-","37.50","-0.65","",
"中小型300指數","7,464.81","-","20.44","-0.27","",
"特股高息20指數","5,456.29","-","29.49","-0.54","",
"臺灣500指數","6,708.30","-","73.15","-1.08","",
"臺灣勞工權益指數","6,522.71","-","34.79","-0.53","",
"微波高息精選20指數","5,771.82","-","23.38","-0.40","",
"特選世代行動通訊指數","5,459.64","-","103.03","-1.85","",
"智慧投資多因子30指數","4,337.20","-","42.48","-0.97","",
"臺股期貨指數","6,796.41","-","59.24","-0.86","",
"特選價值成長指數","5,561.74","-","2.82","-0.05","",
"臺灣上櫃永續指數","4,732.48","-","73.53","-1.53","",
"特選台股領航指數","5,840.07","-","68.26","-1.16","",
"特選Smart多因子指數","4,814.72","-","62.21","-1.28","",
"特選ESG高股息指數","3,482.15","-","31.51","-0.90","",
"特選上櫃ESG成長指數","3,417.53","-","53.80","-1.55","",
"特選上櫃ESG電子菁英指數","3,477.44","-","60.60","-1.71","",
"新臺灣高股息指數","3,940.72","-","11.17","-0.28","",
"臺灣優息存股指數","4,220.60","-","22.83","-0.54","",
"特選上櫃ESG永續高股息指數","4,915.06","-","81.73","-1.64","",
"特選臺灣金融高股息存股指數","4,467.20","-","46.79","-1.04","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","20,727.58","-","231.42","-1.10","",
"發行量加權股價報酬指數","26,931.30","-","307.00","-1.13","",
"臺灣公司治理100報酬指數","10,095.83","-","146.28","-1.43","",
"臺灣50報酬指數","20,338.89","-","345.36","-1.67","",
"臺灣50權重上限30%報酬指數","19,826.63","-","266.64","-1.33","",
"臺灣中型100報酬指數","22,693.31","-","42.48","-0.19","",
"臺灣資訊科技股報酬指數","32,175.42","-","610.36","-1.86","",
"臺灣發達報酬指數","17,026.94","-","23.65","-0.14","",
"臺灣高股息報酬指數","15,336.94","+","120.40","0.79","",
"臺灣就業99報酬指數","12,599.49","-","96.59","-0.76","",
"臺灣高薪100報酬指數","10,486.36","-","75.89","-0.72","",
"未含金融電子報酬指數","27,900.75","-","59.19","-0.21","",
"小型股300報酬指數","9,943.78","-","47.03","-0.47","",
"水泥類報酬指數","285.22","+","1.25","0.44","",
"食品類報酬指數","2,753.89","-","3.46","-0.13","",
"塑膠類報酬指數","407.43","-","2.71","-0.66","",
"紡織纖維類報酬指數","889.63","+","6.57","0.74","",
"電機機械類報酬指數","301.54","-","1.02","-0.34","",
"電器電纜類報酬指數","131.42","-","0.27","-0.21","",
"化學生技醫療類報酬指數","160.27","-","1.34","-0.83","",
"化學類報酬指數","199.05","-","0.81","-0.41","",
"生技醫療類報酬指數","85.18","-","1.09","-1.26","",
"玻璃陶瓷類報酬指數","62.54","+","0.19","0.30","",
"造紙類報酬指數","443.90","-","4.91","-1.09","",
"鋼鐵類報酬指數","216.84","+","1.50","0.70","",
"橡膠類報酬指數","363.10","-","2.98","-0.81","",
"汽車類報酬指數","493.07","+","2.20","0.45","",
"電子工業類報酬指數","1,106.61","-","17.62","-1.57","",
"半導體類報酬指數","470.07","-","11.33","-2.35","",
"電腦及週邊設備類報酬指數","248.97","+","0.27","0.11","",
"光電類報酬指數","46.21","+","0.09","0.20","",
"通信網路類報酬指數","253.01","-","2.87","-1.12","",
"電子零組件類報酬指數","264.30","-","1.98","-0.74","",
"電子通路類報酬指數","386.14","+","1.29","0.34","",
"資訊服務類報酬指數","273.45","-","1.55","-0.56","",
"其他電子類報酬指數","152.14","-","0.44","-0.29","",
"建材營造類報酬指數","675.72","+","3.09","0.46","",
"航運類報酬指數","235.81","+","1.81","0.77","",
"觀光類報酬指數","133.37","-","1.40","-1.04","",
"金融保險類報酬指數","2,392.29","-","27.26","-1.13","",
"貿易百貨類報酬指數","396.44","-","4.47","-1.11","",
"油電燃氣類報酬指數","162.05","-","2.94","-1.78","",
"其他類報酬指數","541.23","-","2.14","-0.39","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,183.22","-","78.21","-1.84","",
"臺灣中小型公司治理報酬指數","7,684.62","-","30.05","-0.39","",
"臺灣IPO報酬指數","4,832.18","-","17.74","-0.37","",
"智慧中立報酬指數","4,050.61","-","10.63","-0.26","",
"加權指數掩護性臺指買權價外5%報酬指數","5,883.77","-","66.98","-1.13","",
"臺灣5G報酬指數","7,027.20","-","100.94","-1.42","",
"臺灣企業社會責任中小型報酬指數","8,383.72","-","39.02","-0.46","",
"特選臺灣電動車代表報酬指數","6,152.88","+","1.64","0.03","",
"臺灣5G+通訊報酬指數","5,248.98","-","69.25","-1.30","",
"臺灣全市場報酬指數","4,701.76","-","57.46","-1.21","",
"臺灣全市場半導體報酬指數","4,148.85","-","65.48","-1.55","",
"臺灣電動車與自駕科技永續概念報酬指數","3,820.31","-","44.57","-1.15","",
"臺灣智慧移動與電動車報酬指數","3,582.37","-","25.58","-0.71","",
"特選小資高價30報酬指數","3,874.17","-","43.94","-1.12","",
"特選臺灣綠能及電動車報酬指數","4,246.61","-","22.33","-0.52","",
"特選臺灣智能車供應鏈聯盟報酬指數","3,891.21","-","47.16","-1.20","",
"臺灣全市場半導體精選30報酬指數","3,198.46","-","54.14","-1.66","",
"特選臺灣高股息30報酬指數","3,918.46","+","10.96","0.28","",
"臺灣友善環境報酬指數","4,161.79","-","41.06","-0.98","",
"台灣永續價值報酬指數","3,837.72","-","50.54","-1.30","",
